City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Noyabrsk,RU,2021-07-19 15:48:38,63.1994,75.4507,62.94,69,63,5.97
294,Inirida,CO,2021-07-19 15:48:39,3.8653,-67.9239,78.55,82,99,4.03
295,Kidal,ML,2021-07-19 15:48:39,18.4411,1.4078,109.53,11,99,3.49
296,Agirish,RU,2021-07-19 15:48:39,61.9247,63.0231,68.13,56,34,4.65
297,Sept-Iles,CA,2021-07-19 15:48:40,50.2001,-66.3821,70.05,74,75,7.0
298,Aripuana,BR,2021-07-19 15:48:40,-9.1667,-60.6333,86.59,36,0,5.75
299,Forestville,US,2021-07-19 15:48:40,38.8451,-76.875,85.05,58,40,4.61
300,Elizabeth City,US,2021-07-19 15:48:40,36.2946,-76.2511,77.02,91,90,3.0
301,Harper,LR,2021-07-19 15:48:41,4.375,-7.7169,79.0,69,45,11.07
302,Muli,MV,2021-07-19 15:48:41,2.9167,73.5667,83.5,71,83,8.68
303,Krasnoselkup,RU,2021-07-19 15:48:41,65.7,82.4667,54.18,63,32,5.82
304,Clarence Town,AU,2021-07-19 15:48:42,-32.5833,151.7833,52.61,70,75,8.05
305,Pokhara,NP,2021-07-19 15:48:42,28.2333,83.9833,72.82,92,100,2.62
306,Iskateley,RU,2021-07-19 15:48:43,67.6803,53.1512,57.04,94,100,5.19
307,Mandera,KE,2021-07-19 15:48:43,3.9366,41.867,84.4,40,91,13.09
308,Tananger,NO,2021-07-19 15:48:43,58.9333,5.6,62.22,56,20,19.57
309,Ginir,ET,2021-07-19 15:48:43,7.1333,40.7,63.01,66,86,12.3
310,Solvychegodsk,RU,2021-07-19 15:48:44,61.3305,46.9156,74.37,54,81,8.25
311,Burgeo,CA,2021-07-19 15:45:05,47.6167,-57.6152,63.73,74,100,5.1
312,Kaniama,CD,2021-07-19 15:48:44,-7.5667,24.1833,80.4,25,16,2.55
313,Thompson,CA,2021-07-19 15:48:44,55.7435,-97.8558,59.16,67,40,3.44
314,Key West,US,2021-07-19 15:48:45,24.5557,-81.7826,88.0,70,40,10.36
315,Khokhlovo,RU,2021-07-19 15:48:45,59.1492,37.3998,75.22,45,99,8.66
316,Maun,BW,2021-07-19 15:48:45,-19.9833,23.4167,71.56,24,0,5.75
317,San Matias,BO,2021-07-19 15:48:46,-16.3667,-58.4,73.51,14,70,8.79
318,Ilulissat,GL,2021-07-19 15:48:46,69.2167,-51.1,48.22,81,75,11.5
319,Cabras,IT,2021-07-19 15:48:46,39.93,8.5314,80.91,57,16,11.25
320,Waslala,NI,2021-07-19 15:48:47,13.2333,-85.3833,80.94,57,97,7.58
321,Totma,RU,2021-07-19 15:48:47,59.9747,42.7642,67.44,90,91,9.06
322,Cabedelo,BR,2021-07-19 15:48:48,-6.9811,-34.8339,79.47,74,23,14.41
323,Kisanga,TZ,2021-07-19 15:48:48,-7.4362,37.7034,75.81,44,5,1.86
324,Buchanan,LR,2021-07-19 15:48:48,5.8808,-10.0467,80.56,77,84,12.44
325,Bodden Town,KY,2021-07-19 15:48:49,19.2833,-81.25,89.01,77,20,1.99
326,Hvolsvollur,IS,2021-07-19 15:48:49,63.7533,-20.2243,60.82,71,77,9.62
327,Angoche,MZ,2021-07-19 15:48:49,-16.2325,39.9086,71.35,78,9,9.22
328,Maarianhamina,AX,2021-07-19 15:48:50,60.0973,19.9348,64.26,48,0,11.5
329,Viransehir,TR,2021-07-19 15:48:50,37.2353,39.7631,102.7,6,0,11.05
330,Aswan,EG,2021-07-19 15:44:27,24.0934,32.907,105.1,24,4,9.22
331,Knysna,ZA,2021-07-19 15:48:50,-34.0363,23.0471,61.18,88,77,7.07
332,Rio Grande,BR,2021-07-19 15:48:51,-32.035,-52.0986,53.71,68,88,21.99
333,Bilma,NE,2021-07-19 15:48:51,18.6853,12.9164,105.49,13,28,1.45
334,Richards Bay,ZA,2021-07-19 15:48:51,-28.783,32.0377,63.86,65,0,13.11
335,Port Blair,IN,2021-07-19 15:48:52,11.6667,92.75,81.41,85,100,18.7
336,San Agustin,MX,2021-07-19 15:48:52,20.5333,-103.4667,70.32,80,54,4.5
337,Avanigadda,IN,2021-07-19 15:48:52,16.0215,80.9181,86.14,62,87,13.53
338,Chapleau,CA,2021-07-19 15:48:53,47.8405,-83.4034,77.09,57,75,9.22
339,Dawlatabad,AF,2021-07-19 15:48:53,36.4141,64.9053,89.26,11,0,6.6
340,Adamovka,RU,2021-07-19 15:48:53,51.5223,59.9396,73.06,55,49,9.31
341,Mogadouro,PT,2021-07-19 15:48:54,41.3403,-6.7119,95.79,14,0,8.7
342,Ponta Delgada,PT,2021-07-19 15:48:54,37.7333,-25.6667,72.32,83,40,13.8
343,Grand Gaube,MU,2021-07-19 15:48:54,-20.0064,57.6608,73.38,73,21,10.0
344,Nieuw Amsterdam,SR,2021-07-19 15:48:55,5.8833,-55.0833,91.02,68,40,4.61
345,Portsmouth,GB,2021-07-19 15:48:55,50.799,-1.0913,89.13,71,7,6.67
346,Aurad,IN,2021-07-19 15:48:55,18.25,77.4333,76.75,81,100,17.72
347,Koshki,RU,2021-07-19 15:48:55,54.2091,50.4677,81.95,43,70,7.38
348,Lisala,CD,2021-07-19 15:48:56,2.15,21.5167,84.96,48,39,1.03
349,Vetluzhskiy,RU,2021-07-19 15:48:56,58.3902,45.4654,72.18,85,76,2.33
350,Marzuq,YE,2021-07-19 15:48:57,14.4,46.4667,81.77,56,83,9.8
351,Husavik,IS,2021-07-19 15:48:57,66.0449,-17.3389,53.51,83,73,8.97
352,Bereda,ES,2021-07-19 15:48:57,43.2686,-7.5406,89.42,55,0,7.0
353,Kokstad,ZA,2021-07-19 15:48:57,-30.5472,29.4241,50.43,31,0,2.86
354,Carutapera,BR,2021-07-19 15:48:58,-1.195,-46.02,82.98,79,32,5.53
355,Jumla,NP,2021-07-19 15:48:58,29.2747,82.1838,63.32,97,100,0.67
356,Morant Bay,JM,2021-07-19 15:48:58,17.8815,-76.4093,90.63,70,14,13.73
357,Tapes,BR,2021-07-19 15:48:59,-30.6733,-51.3958,55.53,61,48,16.02
358,Cape Canaveral,US,2021-07-19 15:48:59,28.4058,-80.6048,92.07,66,1,11.5
359,Murdochville,CA,2021-07-19 15:48:59,48.9583,-65.5006,61.68,44,100,6.33
360,Brae,GB,2021-07-19 15:49:00,60.3964,-1.353,55.31,96,99,13.44
361,Rockland,US,2021-07-19 15:46:07,41.1668,-74.0496,77.72,81,100,4.34
362,Tobane,BW,2021-07-19 15:49:00,-21.95,27.9,63.12,48,75,8.05
363,Coracora,PE,2021-07-19 15:49:00,-15.0333,-73.7833,62.83,30,69,1.34
364,Moose Factory,CA,2021-07-19 15:49:01,51.2585,-80.6094,48.2,93,90,5.75
365,Najran,SA,2021-07-19 15:49:01,17.4924,44.1277,90.25,43,100,11.54
366,Bonthe,SL,2021-07-19 15:49:01,7.5264,-12.505,81.21,77,69,9.17
367,Matara,LK,2021-07-19 15:49:02,5.9485,80.5353,80.17,84,97,13.02
368,Le Vauclin,MQ,2021-07-19 15:49:02,14.5452,-60.8388,86.85,70,75,20.71
369,Barsovo,RU,2021-07-19 15:49:02,61.1667,73.1667,69.93,86,72,5.86
370,Caravelas,BR,2021-07-19 15:49:03,-17.7125,-39.2481,82.15,56,2,9.89
371,Leh,IN,2021-07-19 15:49:03,34.1667,77.5833,67.28,42,94,5.48
372,Peoria,US,2021-07-19 15:46:47,40.7667,-89.7668,81.46,69,1,4.61
373,Tampa,US,2021-07-19 15:49:04,27.9475,-82.4584,92.07,70,90,5.75
374,Vondrozo,MG,2021-07-19 15:49:04,-22.8167,47.2833,59.77,97,12,2.26
375,Longyearbyen,SJ,2021-07-19 15:49:04,78.2186,15.6401,44.44,70,75,6.91
376,Jalingo,NG,2021-07-19 15:49:05,8.8833,11.3667,82.62,70,88,5.88
377,San Cristobal,VE,2021-07-19 15:49:05,7.7669,-72.225,77.18,68,40,8.32
378,Jauharabad,PK,2021-07-19 15:49:05,32.2898,72.2813,94.71,50,86,22.24
379,Chalinze,TZ,2021-07-19 15:49:06,-6.6378,38.354,74.53,48,6,0.58
380,Qasigiannguit,GL,2021-07-19 15:49:06,68.8193,-51.1922,48.45,81,100,3.02
381,Parrita,CR,2021-07-19 15:49:06,9.5201,-84.3225,92.98,65,87,3.22
382,Ercis,TR,2021-07-19 15:49:07,39.0287,43.3586,83.8,29,13,3.58
383,Kotma,IN,2021-07-19 15:49:07,23.2,81.9667,78.93,81,100,5.68
384,Alenquer,BR,2021-07-19 15:49:07,-1.9417,-54.7383,86.34,43,0,2.68
385,Huntsville,US,2021-07-19 15:49:08,34.7304,-86.5861,76.53,97,90,1.01
386,Virginia Beach,US,2021-07-19 15:49:08,36.8529,-75.978,79.02,80,90,4.61
387,Yangambi,CD,2021-07-19 15:49:08,0.8102,24.4336,74.86,75,99,2.82
388,Miraflores,MX,2021-07-19 15:49:09,19.2167,-98.8083,66.02,53,4,1.92
389,Male,MV,2021-07-19 15:49:09,4.1748,73.5089,84.15,79,20,9.22
390,Balotra,IN,2021-07-19 15:49:09,25.8333,72.2333,88.86,63,100,21.3
391,Yalutorovsk,RU,2021-07-19 15:49:10,56.6536,66.3006,61.56,87,49,6.38
392,Seoni Malwa,IN,2021-07-19 15:49:10,22.45,77.4667,82.76,76,100,5.14
393,Mitsamiouli,KM,2021-07-19 15:49:10,-11.3847,43.2844,77.95,73,53,13.24
394,Santa Marta,CO,2021-07-19 15:49:11,11.2408,-74.199,90.34,71,56,9.84
395,Alakurtti,RU,2021-07-19 15:49:11,66.9672,30.3491,53.64,53,94,9.57
396,Aktau,KZ,2021-07-19 15:49:11,43.65,51.2,88.38,45,0,9.26
397,Buckeburg,DE,2021-07-19 15:49:12,52.2607,9.0494,69.87,59,90,6.91
398,Pyshma,RU,2021-07-19 15:49:12,56.9523,63.2513,68.95,67,98,5.19
399,Lyubech,UA,2021-07-19 15:49:12,51.7026,30.6569,76.69,69,94,7.9
400,Gazi,GR,2021-07-19 15:49:13,35.3253,25.0669,83.07,74,20,4.0
401,Liverpool,GB,2021-07-19 15:49:13,53.4106,-2.9779,89.55,58,40,4.0
402,Dubrovka,RU,2021-07-19 15:49:13,53.6907,33.5071,69.78,81,100,5.48
403,Progreso,MX,2021-07-19 15:49:14,21.2833,-89.6667,88.11,65,48,8.86
404,Tagab,AF,2021-07-19 15:49:14,34.855,69.6492,80.51,31,76,5.75
405,Paamiut,GL,2021-07-19 15:49:15,61.994,-49.6678,41.58,91,64,3.22
406,Coihaique,CL,2021-07-19 15:49:15,-45.5752,-72.0662,47.01,87,75,5.75
407,Vila Do Maio,CV,2021-07-19 15:49:15,15.1333,-23.2167,83.19,83,63,9.57
408,Mitu,CO,2021-07-19 15:44:18,1.1983,-70.1733,79.07,90,95,1.54
409,Bealanana,MG,2021-07-19 15:49:16,-14.55,48.7333,58.69,97,100,2.37
410,Luau,AO,2021-07-19 15:49:16,-10.7073,22.2247,74.98,24,54,3.09
411,Moshenskoye,RU,2021-07-19 15:49:16,58.5102,34.5911,72.28,44,63,8.23
412,Samana,DO,2021-07-19 15:45:10,19.2056,-69.3369,86.22,79,40,6.91
413,Beisfjord,NO,2021-07-19 15:49:17,68.3751,17.5988,50.25,86,100,12.5
414,Puerto Ayacucho,VE,2021-07-19 15:49:17,5.6639,-67.6236,73.4,95,100,1.95
415,Mutoko,ZW,2021-07-19 15:49:17,-17.397,32.2268,57.74,41,30,5.17
416,Blacksburg,US,2021-07-19 15:48:24,37.2296,-80.4139,76.33,76,90,5.75
417,Nara,JP,2021-07-19 15:49:18,34.6851,135.8049,80.91,94,10,0.72
418,Greece,US,2021-07-19 15:45:59,43.2098,-77.6931,81.86,77,20,5.01
419,Ovalle,CL,2021-07-19 15:49:18,-30.5983,-71.2003,72.19,20,0,2.62
420,Sakakah,SA,2021-07-19 15:49:19,29.9697,40.2064,112.57,9,37,1.43
421,Bondo,CD,2021-07-19 15:49:19,3.8146,23.6866,77.11,76,77,2.26
422,Muros,ES,2021-07-19 15:49:19,42.7762,-9.0603,84.7,69,48,8.16
423,Praia Da Vitoria,PT,2021-07-19 15:49:19,38.7333,-27.0667,79.05,61,75,12.5
424,Dhidhdhoo,MV,2021-07-19 15:49:20,6.8833,73.1,83.12,75,98,12.28
425,Lebyazhye,RU,2021-07-19 15:49:20,55.2689,66.4947,60.64,96,100,5.84
426,Puerto Narino,CO,2021-07-19 15:49:20,-3.7703,-70.3831,75.15,58,49,6.13
427,Tabas,IR,2021-07-19 15:49:21,33.5959,56.9244,98.08,12,0,9.84
428,Honningsvag,NO,2021-07-19 15:49:21,70.9821,25.9704,53.13,66,75,11.5
429,Bereznik,RU,2021-07-19 15:49:21,62.8551,42.7072,58.98,87,100,4.36
430,Sabzevar,IR,2021-07-19 15:49:22,36.2126,57.6819,96.08,16,20,13.8
431,Longido,TZ,2021-07-19 15:49:22,-2.7333,36.6833,71.53,41,59,10.47
432,Charleston,US,2021-07-19 15:45:27,32.7766,-79.9309,84.09,75,1,4.0
433,Opuwo,NA,2021-07-19 15:49:23,-18.0607,13.84,76.55,21,0,8.25
434,Yar-Sale,RU,2021-07-19 15:49:23,66.8333,70.8333,53.62,72,91,6.89
435,Krutinka,RU,2021-07-19 15:49:23,56.0055,71.5113,60.6,85,100,8.08
436,Jaciara,BR,2021-07-19 15:49:24,-15.9653,-54.9683,79.11,26,1,6.6
437,Montepuez,MZ,2021-07-19 15:49:24,-13.1256,38.9997,73.08,46,61,7.52
438,Panaba,MX,2021-07-19 15:49:24,21.2833,-88.2667,92.37,46,11,8.57
439,Dingli,MT,2021-07-19 15:49:24,35.8614,14.3822,80.76,57,20,11.5
440,Johnstown,US,2021-07-19 15:49:25,40.3267,-78.922,80.92,70,1,6.91
441,Makokou,GA,2021-07-19 15:49:25,0.5738,12.8642,79.14,78,90,2.33
442,Eenhana,NA,2021-07-19 15:49:25,-17.4667,16.3333,78.55,20,2,5.28
443,Abha,SA,2021-07-19 15:49:26,18.2164,42.5053,73.22,49,75,11.5
444,Mirabad,AF,2021-07-19 15:49:26,30.4362,61.8383,98.38,9,6,26.66
445,Mlandizi,TZ,2021-07-19 15:49:26,-6.7,38.7333,80.85,59,25,6.24
446,Yuksekova,TR,2021-07-19 15:49:27,37.5736,44.2872,84.83,27,72,6.29
447,Nantucket,US,2021-07-19 15:49:27,41.2835,-70.0995,77.11,84,90,11.5
448,Olden,NO,2021-07-19 15:49:27,61.8364,6.8064,66.16,55,100,6.13
449,Montceau-Les-Mines,FR,2021-07-19 15:49:28,46.6667,4.3667,85.12,58,0,8.9
450,Santiago Del Estero,AR,2021-07-19 15:49:28,-27.7951,-64.2615,56.8,20,94,10.8
451,Innellan,GB,2021-07-19 15:49:28,55.8919,-4.9616,78.69,60,15,4.0
452,Bundibugyo,UG,2021-07-19 15:49:29,0.7414,30.0417,72.45,74,94,1.23
453,Vangaindrano,MG,2021-07-19 15:49:29,-23.35,47.6,66.78,90,28,7.92
454,Barcelona,ES,2021-07-19 15:49:04,41.3888,2.159,98.35,51,0,5.01
455,Trofors,NO,2021-07-19 15:49:29,65.5333,13.4063,51.67,97,100,18.1
456,Damietta,EG,2021-07-19 15:49:30,31.4165,31.8133,85.89,65,0,14.47
457,Siddapur,IN,2021-07-19 15:49:30,14.3333,74.8833,70.29,94,99,7.94
458,Khor,RU,2021-07-19 15:49:30,47.8861,134.9464,70.27,75,84,5.26
459,Sechura,PE,2021-07-19 15:49:31,-5.5569,-80.8222,72.36,65,8,7.52
460,Sao Raimundo Nonato,BR,2021-07-19 15:49:31,-9.0153,-42.6994,95.4,22,0,6.6
461,Lodwar,KE,2021-07-19 15:49:31,3.1191,35.5973,86.77,38,92,8.61
462,Senanga,ZM,2021-07-19 15:49:32,-16.1167,23.2667,69.37,27,0,4.83
463,Boueni,YT,2021-07-19 15:49:32,-12.9025,45.0761,75.18,68,85,10.09
464,Rehoboth,NA,2021-07-19 15:49:32,-23.3167,17.0833,67.12,22,32,3.78
465,Neuquen,AR,2021-07-19 15:46:49,-38.9516,-68.0591,42.69,52,0,6.91
466,Mogadishu,SO,2021-07-19 15:49:33,2.0371,45.3438,76.87,82,37,19.22
467,Kyabe,TD,2021-07-19 15:49:33,9.4515,18.9449,78.58,72,100,4.25
468,Bandarbeyla,SO,2021-07-19 15:49:34,9.4942,50.8122,77.43,77,100,33.26
469,Kirriemuir,GB,2021-07-19 15:49:34,56.674,-3.0034,74.55,58,80,4.47
470,Japura,ID,2021-07-19 15:49:34,-0.3167,102.35,75.47,92,100,1.95
471,Rundu,NA,2021-07-19 15:49:35,-17.9333,19.7667,67.78,20,0,3.13
472,Nouna,BF,2021-07-19 15:49:35,12.7333,-3.8667,84.27,54,100,1.72
473,Omboue,GA,2021-07-19 15:49:35,-1.5746,9.2618,75.83,70,15,11.74
474,New Castle,US,2021-07-19 15:49:36,41.0037,-80.347,81.45,66,1,4.61
475,Sajanan,TN,2021-07-19 15:49:36,37.0573,9.2426,82.67,58,0,13.98
476,Ilongero,TZ,2021-07-19 15:49:36,-4.6667,34.8667,67.86,35,5,6.11
477,Shar,KZ,2021-07-19 15:49:37,49.5886,81.0453,70.7,59,26,13.29
478,Tabory,RU,2021-07-19 15:49:37,58.5198,64.5495,68.63,68,76,1.32
479,Pestravka,RU,2021-07-19 15:49:37,52.405,49.9583,81.72,53,40,2.46
480,Viedma,AR,2021-07-19 15:49:38,-40.8135,-62.9967,58.23,21,44,17.36
481,Bougouni,ML,2021-07-19 15:49:38,11.417,-7.479,97.68,31,71,6.17
482,Trebisacce,IT,2021-07-19 15:49:38,39.8708,16.5312,82.53,61,89,1.99
483,Talara,PE,2021-07-19 15:49:38,-4.5772,-81.2719,72.36,78,75,13.8
484,Stokmarknes,NO,2021-07-19 15:49:39,68.5646,14.9108,54.5,72,75,26.46
485,Calabozo,VE,2021-07-19 15:49:39,8.9242,-67.4293,82.56,75,67,6.91
486,La Rioja,ES,2021-07-19 15:49:39,42.25,-2.5,89.04,29,0,6.44
487,Sterlibashevo,RU,2021-07-19 15:49:40,53.4376,55.2578,75.6,50,47,2.33
488,Kalabo,ZM,2021-07-19 15:49:40,-14.97,22.6814,70.63,27,7,3.85
489,Deder,ET,2021-07-19 15:49:40,9.3167,41.45,58.59,74,40,7.52
490,Kirovsk,UA,2021-07-19 15:49:41,48.6375,38.6428,89.26,35,37,3.98
491,Derzhavinsk,KZ,2021-07-19 15:49:41,51.1,66.3167,66.51,71,51,7.72
492,Chiuza,RO,2021-07-19 15:49:41,47.2333,24.25,77.45,59,80,10.18
493,Manicore,BR,2021-07-19 15:49:42,-5.8092,-61.3003,92.48,34,32,4.9
494,Kayerkan,RU,2021-07-19 15:49:42,69.3497,87.7602,48.04,78,41,4.61
495,Blankenberge,BE,2021-07-19 15:49:42,51.3131,3.1323,78.96,73,3,11.95
496,Kismayo,SO,2021-07-19 15:48:28,-0.3582,42.5454,76.91,79,71,16.93
497,Santa Ana,US,2021-07-19 15:49:21,33.7456,-117.8678,89.4,70,40,1.99
498,Manta,EC,2021-07-19 15:47:49,-0.95,-80.7333,76.78,78,90,3.44
499,Rietavas,LT,2021-07-19 15:49:43,55.7194,21.9311,72.21,82,53,3.83
500,Adrar,MR,2021-07-19 15:49:43,20.5022,-10.0711,111.06,8,10,4.74
501,Monte Patria,CL,2021-07-19 15:49:44,-30.6919,-70.9467,74.16,10,0,2.28
502,Herat,AF,2021-07-19 15:49:44,34.5,62.0,86.59,13,0,19.84
503,Rabo De Peixe,PT,2021-07-19 15:49:44,37.8,-25.5833,71.11,83,40,13.8
504,Moundou,TD,2021-07-19 15:49:45,8.5667,16.0833,80.83,83,20,4.61
505,Port-Gentil,GA,2021-07-19 15:49:45,-0.7193,8.7815,80.56,69,40,12.66
506,Chilca,PE,2021-07-19 15:49:45,-12.5211,-76.7372,62.76,76,57,8.52
507,Gboko,NG,2021-07-19 15:49:46,7.3179,8.9951,81.36,73,97,9.31
508,Severodvinsk,RU,2021-07-19 15:49:46,64.5635,39.8302,62.71,64,35,4.16
509,Kargasok,RU,2021-07-19 15:49:46,59.0556,80.8572,56.39,82,21,4.43
510,Zambezi,ZM,2021-07-19 15:49:47,-13.5432,23.1047,70.54,28,31,1.9
511,Ajdabiya,LY,2021-07-19 15:49:47,30.7554,20.2263,82.45,53,0,12.28
512,Gardner,US,2021-07-19 15:49:47,42.5751,-71.9981,68.18,92,90,5.75
513,Hargeysa,SO,2021-07-19 15:49:48,9.56,44.065,74.52,51,80,24.9
514,Ihosy,MG,2021-07-19 15:49:48,-22.4,46.1167,61.97,76,25,10.0
515,Takoradi,GH,2021-07-19 15:49:48,4.8845,-1.7554,77.2,79,100,8.95
516,Warrington,GB,2021-07-19 15:45:56,53.3925,-2.5802,86.36,55,18,3.0
517,Havoysund,NO,2021-07-19 15:49:49,70.9963,24.6622,50.23,82,89,32.37
518,Lovozero,RU,2021-07-19 15:49:49,68.005,35.0117,56.01,58,91,6.44
519,Zhezkazgan,KZ,2021-07-19 15:49:50,47.8043,67.7144,87.87,21,31,3.83
520,Buenaventura,CO,2021-07-19 15:49:50,3.8801,-77.0312,78.91,66,14,2.98
521,Pyaozerskiy,RU,2021-07-19 15:49:50,65.8333,31.1667,59.56,63,92,8.46
522,Manaure,CO,2021-07-19 15:49:51,11.7751,-72.4445,90.07,51,1,24.32
523,Stornoway,GB,2021-07-19 15:49:51,58.2093,-6.3865,66.16,68,75,10.36
524,Tayirove,UA,2021-07-19 15:49:51,46.3631,30.6489,89.91,43,0,8.99
525,Diego De Almagro,CL,2021-07-19 15:49:52,-26.3667,-70.05,73.83,12,82,3.04
526,Saint-Pierre,RE,2021-07-19 15:49:52,-21.3393,55.4781,71.24,83,75,21.85
527,Jurado,CO,2021-07-19 15:49:53,7.1053,-77.7641,84.88,71,92,2.66
528,Shelburne,CA,2021-07-19 15:46:30,44.0787,-80.2041,80.85,48,0,9.15
529,Ballangen,NO,2021-07-19 15:49:53,68.3428,16.8315,50.4,81,75,11.5
530,Alekseyevskaya,RU,2021-07-19 15:49:53,50.2896,42.1845,80.69,53,55,9.08
531,Kumluca,TR,2021-07-19 15:49:54,36.3703,30.2869,84.92,50,0,8.46
532,Man,CI,2021-07-19 15:49:54,7.4125,-7.5538,79.5,90,74,0.85
533,Nizhniy Baskunchak,RU,2021-07-19 15:49:54,48.2198,46.8311,92.17,28,47,12.28
534,Faya,SA,2021-07-19 15:49:55,18.3851,42.4509,73.51,56,96,6.93
535,Puerto Baquerizo Moreno,EC,2021-07-19 15:49:55,-0.9,-89.6,76.19,83,75,16.11
536,Shalya,RU,2021-07-19 15:49:55,57.2471,58.7298,67.1,65,99,3.0
537,Ampanihy,MG,2021-07-19 15:49:56,-24.7,44.75,67.69,72,60,8.97
538,Agadez,NE,2021-07-19 15:49:56,19.75,10.25,105.85,10,100,9.62
539,Morococha,PE,2021-07-19 15:49:56,-11.5997,-76.1411,42.85,53,29,7.18
540,Comrie,GB,2021-07-19 15:49:57,56.3791,-3.9949,78.06,59,43,3.11
541,Kuryk,KZ,2021-07-19 15:49:57,43.2,51.65,88.41,39,0,12.93
542,Gorebridge,GB,2021-07-19 15:49:57,55.8459,-3.0456,77.18,55,98,3.76
543,Porto Novo,BJ,2021-07-19 15:49:58,6.4965,2.6036,82.22,76,100,11.25
544,Kharp,RU,2021-07-19 15:49:58,66.8014,65.8081,65.19,62,100,2.33
545,Buta,CD,2021-07-19 15:49:58,2.7858,24.73,72.1,83,100,1.43
546,Santa Isabel Do Rio Negro,BR,2021-07-19 15:49:58,-0.4139,-65.0192,92.68,43,44,4.23
547,Macroom,IE,2021-07-19 15:49:59,51.9,-8.95,81.55,56,0,6.53
548,Colon,PA,2021-07-19 15:45:21,9.3592,-79.9014,90.25,77,93,5.99
549,Marsh Harbour,BS,2021-07-19 15:49:59,26.5412,-77.0636,83.66,69,10,14.67
550,Hun,LY,2021-07-19 15:49:59,29.1268,15.9477,93.13,21,0,11.23
551,Pervomayskoye,RU,2021-07-19 15:50:00,43.919,46.7102,88.25,34,0,11.27
552,Beyneu,KZ,2021-07-19 15:50:00,45.3167,55.2,99.27,16,66,1.72
553,Charyshskoye,RU,2021-07-19 15:50:01,51.3978,83.5598,62.38,85,87,2.64
554,Gualeguay,AR,2021-07-19 15:50:01,-33.1416,-59.3097,52.59,49,0,4.68
555,Kudahuvadhoo,MV,2021-07-19 15:50:01,2.6708,72.8944,83.39,71,86,8.48
556,Kamenka,RU,2021-07-19 15:50:03,51.3223,42.7678,81.97,54,30,10.09
557,Vallenar,CL,2021-07-19 15:50:03,-28.5708,-70.7581,75.29,13,0,3.11
558,Bay Roberts,CA,2021-07-19 15:50:04,47.5999,-53.2648,75.51,65,88,3.0
559,Zasheyek,RU,2021-07-19 15:50:04,67.4066,32.5499,56.73,63,93,7.65
560,Balkhash,KZ,2021-07-19 15:50:04,46.844,74.9804,78.75,40,42,8.72
561,Stromness,GB,2021-07-19 15:50:05,58.965,-3.296,60.76,92,100,14.85
562,Mamallapuram,IN,2021-07-19 15:50:05,12.6264,80.1722,82.45,68,100,12.33
563,Yashkul,RU,2021-07-19 15:50:05,46.1711,45.3435,99.57,19,0,3.91
564,Zaysan,KZ,2021-07-19 15:50:06,47.4667,84.8667,71.42,30,59,6.82
565,Pemba,MZ,2021-07-19 15:50:06,-12.974,40.5178,79.5,69,75,15.01
566,Umm Kaddadah,SD,2021-07-19 15:50:06,13.6017,26.6876,92.17,31,53,4.7
567,Muisne,EC,2021-07-19 15:50:07,0.6,-80.0333,80.71,80,97,7.52
568,Karla,EE,2021-07-19 15:50:07,59.3723,24.9275,67.05,57,40,16.11
